10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	15	.	aquí estoy [/] aquí estoy .%mor: adv|aquí=here adv|aquí=here cop|esta-1S&PRES=be .
10m11-Elvira.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	17	.	&=alzar .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	20	.	mira [/] mira qué bonito .%mor: co|mira=look pro:int|qué=what adj|bonito-m=pretty .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	20	.	mira [/] mira qué bonito .%mor: co|mira=look pro:int|qué=what adj|bonito-m=pretty .
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	22	.	hola [/] hola .%mor: co|hola=hi .
10m11-Elvira.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	22	.	hola [/] hola .%mor: co|hola=hi .
10m11-Elvira.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	25	.	aa@g &=alzar .%mor: ?|aa .
10m11-Elvira.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	25	.	aa@g &=alzar .%mor: ?|aa .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	30	.	sí aquí estamos [/] aquí estamos .%mor: co|sí=yes adv|aquí=here adv|aquí=here cop|esta-1P&PRES&PRET=be .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	30	.	sí aquí estamos [/] aquí estamos .%mor: co|sí=yes adv|aquí=here adv|aquí=here cop|esta-1P&PRES&PRET=be .
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	32	?	a_ver qué más hay ?%mor: co|a_ver=lets_see pro:int|qué=what adv|más=more v|habe-3S&PRES&SPEC=have ?
10m11-Elvira.cha	spa	JacksonThal	TEA	.	.	.	.	Teacher	.	.	32	?	a_ver qué más hay ?%mor: co|a_ver=lets_see pro:int|qué=what adv|más=more v|habe-3S&PRES&SPEC=have ?
